Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
0.6816465620691465,-0.4403505756117782,0.30650740289480205,-0.7711643069002488,0.07597404199149325,0.23499078093318787,1.4844016448869035,-2.4819632214948433,2.689687660418482,2.855012597102188,0.617407018760739,0.12517208202579286,-0.6285044101629726,-0.3353670456334196,-0.42511515094885133,-0.6579516949597691,0.2367950718621785,1.7785135770764484,-0.6085769013799859,0.3300189385207997,0.15715561433491781,0.7515265325278632,-0.6916030070076106,0.8065122855603685,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,4.203173404306164,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-0.20521982652807777,-0.4403505756117782,0.8728629155047807,2.0845931099997963,1.0577924308046347,0.23499078093318787,-1.6938752026847301,0.3951079943532947,0.8597352805213835,0.5085229564367271,0.33824702291650316,-0.6792124450907779,1.591078732034192,0.21201899970301535,-0.42511515094885133,0.2631806779839075,-0.9431668116544397,-0.3008024081522363,-0.6085769013799859,0.3300189385207997,0.32395615806945155,-1.193323016598,-0.38468786125630866,0.8065122855603685,-0.47568621197463123,0.6337733452572158,-1.3668550336179872,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,-1.243163121016122,5.5483135981831255,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,1.4847086155284892
0.4599299649198405,-0.4403505756117782,-1.3399331802235872,-0.39867420904372125,0.07597404199149325,1.150054219269046,-0.32477132988464175,0.3951079943532947,-0.9702170993757151,-0.37730217068232613,-1.5654749255462308,-0.2770201815324926,1.591078732034192,-0.6090600683016372,-0.42511515094885133,0.2631806779839075,-0.9431668116544397,1.1287273316924844,0.17962401935004002,0.3300189385207997,1.825161051680255,2.4185404317786032,-0.0777727155050068,3.6496131483271355,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,1.481773320691476,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,2.1958556824659086,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,1.4847086155284892
0.6816465620691465,-0.4403505756117782,1.692324210298865,-0.15034747713936944,1.0577924308046347,0.23499078093318787,0.40867717340111986,0.3951079943532947,-0.05524090942716585,-0.4201299647291414,-1.691047651866482,0.5273643455840783,1.591078732034192,-0.3353670456334196,-0.42511515094885133,1.184313050927584,-0.9431668116544397,-0.4307596572290291,0.17962401935004002,0.3300189385207997,-0.3432460168686834,-0.6376517168477533,-0.6916030070076106,-0.615038145823015,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,-0.6748670569485931,4.168333000133267,-0.30651833284828656,-1.243163121016122,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
-0.09436152795342473,-0.4403505756117782,-1.5880269667208786,-0.8953276728524248,-0.9058443468216482,-0.6800726574026703,-0.22697819611320688,-1.0434276135707743,0.8597352805213835,0.24144108501915051,-1.468339072226754,-0.6792124450907779,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,-0.6579516949597691,1.4167569553787969,-0.17084515907544354,-0.6085769013799859,0.3300189385207997,0.4907567018039853,1.30719783227811,2.0706333047541063,-1.1836583183763683,-0.47568621197463123,0.6337733452572158,-1.3668550336179872,1.4876541110413941,-0.851081768077004,-0.35253791681404567,1.481773320691476,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,1.81437890279834,-0.24579419866503163,1.092716729416306,-0.6735328330024172
0.7925048606437997,-0.4403505756117782,1.7299141779499696,-1.0194910388046006,2.039610819617776,-0.6800726574026703,0.45757374028683734,0.3951079943532947,-0.05524090942716585,-0.21954954235913224,-1.440183752424007,0.9295566091423637,1.591078732034192,1.5804841130441027,2.352303835250314,0.2631806779839075,0.2367950718621785,-0.3008024081522363,-0.6085769013799859,-1.0864127100210275,-0.5100465606032172,-0.3598160669726301,-0.38468786125630866,-0.3307280595463382,-0.47568621197463123,0.6337733452572158,-1.3668550336179872,1.4876541110413941,-0.851081768077004,2.836574315288398,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,-1.243163121016122,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,1.81437890279834,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
-0.759511319401343,-0.4403505756117782,0.48192725193329106,-0.27451084309154533,0.07597404199149325,0.23499078093318787,-0.08028849545605456,0.3951079943532947,-0.9702170993757151,-1.1191484323877139,-0.9977229017238389,-0.6792124450907779,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,-0.6579516949597691,1.4167569553787969,-1.3404604007665786,-0.6085769013799859,-1.0864127100210275,-1.0104481918068184,-1.193323016598,-0.6916030070076106,-1.1836583183763683,-0.47568621197463123,-1.5778511473911099,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,3.2624476020980997,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,2.0064000163579108,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
0.4599299649198405,-0.4403505756117782,0.14862953876016202,0.09797925476498233,0.07597404199149325,1.150054219269046,1.2399188104583163,-1.0434276135707743,1.7747114704699327,2.3042772957665085,-0.1902283297810568,0.5273643455840783,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,-0.6579516949597691,0.2367950718621785,1.2586845807692773,-0.6085769013799859,-1.0864127100210275,-0.009644929399615925,0.4736908826527399,1.4568030132515024,0.8065122855603685,2.102226162597564,-1.5778511473911099,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,3.8314488121336026,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
0.12735506919588135,-0.4403505756117782,1.326448525161445,-0.8953276728524248,-0.9058443468216482,1.150054219269046,-1.3027026675989906,-1.0434276135707743,-0.05524090942716585,-0.26366862667871577,0.7662078839182566,0.12517208202579286,-0.6285044101629726,0.7594050450394504,-0.42511515094885133,1.184313050927584,0.2367950718621785,0.21902658815493486,-2.1849787428400376,0.3300189385207997,0.15715561433491781,0.7515265325278632,1.4568030132515024,0.23789211300701513,-0.47568621197463123,-1.5778511473911099,-1.3668550336179872,1.4876541110413941,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,1.81437890279834,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-0.20521982652807777,-0.4403505756117782,1.0808607365075604,-0.15034747713936944,-1.8876627356347895,1.150054219269046,-1.449392368256143,1.8336436022773637,-0.9702170993757151,-0.9050094621536376,-1.3158780154948793,-0.6792124450907779,-0.6285044101629726,1.0330980677076678,-0.42511515094885133,1.184313050927584,-0.9431668116544397,-1.3404604007665786,-0.6085769013799859,0.3300189385207997,-1.0104481918068184,-1.193323016598,-0.6916030070076106,-0.8993482320996916,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,2.1958556824659086,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
0.9033631592184527,-0.4403505756117782,1.0933907257245954,0.22214262071715823,-0.9058443468216482,1.150054219269046,1.191022243572599,0.3951079943532947,1.7747114704699327,2.405213152087897,-1.2438003967998472,0.12517208202579286,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,-0.6579516949597691,0.2367950718621785,1.9084708261532413,0.9678249400800659,1.746450587062627,0.32395615806945155,-0.3598160669726301,-0.38468786125630866,-0.8993482320996916,-0.47568621197463123,0.6337733452572158,-1.3668550336179872,1.4876541110413941,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,-1.243163121016122,-0.18023494568285833,-0.45540333455658477,3.8314488121336026,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-1.6463777079985673,-0.4403505756117782,-0.853769598602632,2.0845931099997963,-0.9058443468216482,-0.6800726574026703,0.9465394091440118,-1.0434276135707743,-0.9702170993757151,-0.7877172623771839,-0.5555436042216982,-0.6792124450907779,1.591078732034192,-0.3353670456334196,-0.42511515094885133,-0.6579516949597691,-0.9431668116544397,-0.9505886535362003,-0.6085769013799859,-1.0864127100210275,-0.5100465606032172,-0.6376517168477533,-0.38468786125630866,-0.3307280595463382,-0.47568621197463123,-1.5778511473911099,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,-0.6748670569485931,4.168333000133267,-0.30651833284828656,-1.243163121016122,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,2.0064000163579108,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
0.2382133677705344,2.2709178899350864,0.8127189672630131,-0.39867420904372125,0.07597404199149325,1.150054219269046,0.2130909058582501,0.3951079943532947,-0.9702170993757151,-0.875955431016351,-1.398795432313969,1.7339411362589348,1.591078732034192,1.5804841130441027,2.352303835250314,1.184313050927584,-0.9431668116544397,-0.4307596572290291,-0.6085769013799859,-2.5028443585628546,-0.8436476480722847,-0.6376517168477533,-0.0777727155050068,-0.615038145823015,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,1.481773320691476,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,2.1958556824659086,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-0.3160781251027308,-0.4403505756117782,-0.9314555317482486,0.09797925476498233,1.0577924308046347,0.23499078093318787,-1.1560129669418384,1.8336436022773637,-0.05524090942716585,-0.376656525545942,0.3886450453634202,-0.6792124450907779,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,-1.5790840679034457,0.2367950718621785,-0.3008024081522363,0.17962401935004002,0.3300189385207997,0.32395615806945155,0.7515265325278632,1.4568030132515024,-0.615038145823015,2.102226162597564,-1.5778511473911099,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,2.925914491190079,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
0.5707882634944935,-0.4403505756117782,0.3390853748590929,2.457083207856324,0.07597404199149325,-0.6800726574026703,1.5821947786583386,0.3951079943532947,-0.05524090942716585,-0.4390688887297431,-0.3425486099139177,-0.6792124450907779,-0.6285044101629726,-0.6090600683016372,-0.42511515094885133,1.184313050927584,0.2367950718621785,-0.17084515907544354,0.17962401935004002,-1.0864127100210275,0.32395615806945155,1.0293621824029866,1.4568030132515024,1.0908223718370451,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,2.925914491190079,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-0.4269364236773838,-0.4403505756117782,1.2487625920158285,-0.39867420904372125,0.07597404199149325,0.23499078093318787,-1.7427717695704477,0.3951079943532947,-0.05524090942716585,0.2692038258836689,-1.2535139821317949,0.12517208202579286,-0.6285044101629726,2.1278701583805377,2.352303835250314,0.2631806779839075,0.2367950718621785,0.47894108630852045,-0.6085769013799859,-2.5028443585628546,0.9911583330075865,1.8628691320283564,0.536057575997597,0.8065122855603685,2.102226162597564,-1.5778511473911099,0.731606480134954,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,-0.9151502608861564,-0.6735328330024172
-1.202944513699955,-0.4403505756117782,1.3966164647768406,1.9604297440476206,-1.8876627356347895,0.23499078093318787,-0.22697819611320688,0.3951079943532947,-0.9702170993757151,-0.7601697365581268,-0.749392981063611,-0.6792124450907779,-0.6285044101629726,2.1278701583805377,2.352303835250314,1.184313050927584,0.2367950718621785,-0.4307596572290291,0.17962401935004002,0.3300189385207997,0.15715561433491781,0.7515265325278632,0.8429727217488988,0.8065122855603685,-0.47568621197463123,0.6337733452572158,-1.3668550336179872,-0.6721992649890745,1.1749752344706816,-0.35253791681404567,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,-1.243163121016122,5.5483135981831255,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
1.790229547815677,-0.4403505756117782,-1.6882668804571581,-0.8953276728524248,0.07597404199149325,0.23499078093318787,-1.351599234484708,-1.0434276135707743,0.8597352805213835,0.22616081679139233,1.3089016731162038,-0.2770201815324926,-0.6285044101629726,-0.8827530909698547,-0.42511515094885133,-1.5790840679034457,0.2367950718621785,2.428299822460412,-0.6085769013799859,0.3300189385207997,1.324759420476654,0.7515265325278632,1.1498878675002007,2.228062716943752,2.102226162597564,-1.5778511473911099,-1.3668550336179872,1.4876541110413941,-0.851081768077004,2.836574315288398,-0.6748670569485931,-0.23990405756162686,-0.30651833284828656,-1.243163121016122,-0.18023494568285833,-0.45540333455658477,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,1.81437890279834,-0.24579419866503163,1.092716729416306,-0.6735328330024172
-0.20521982652807777,-0.4403505756117782,1.7349261736367836,0.22214262071715823,1.0577924308046347,1.150054219269046,-1.1071164000561209,0.3951079943532947,-0.9702170993757151,-0.8208603793782369,0.8436350133758107,1.7339411362589348,1.591078732034192,-1.1564461136380721,-0.42511515094885133,0.2631806779839075,0.2367950718621785,-0.8206314044594075,0.17962401935004002,0.3300189385207997,-0.8436476480722847,-0.6376517168477533,-0.0777727155050068,-0.615038145823015,-0.47568621197463123,0.6337733452572158,0.731606480134954,-0.6721992649890745,-0.851081768077004,-0.35253791681404567,1.481773320691476,-0.23990405756162686,-0.30651833284828656,0.8043996665398438,-0.18023494568285833,2.1958556824659086,-0.2609978754859402,-0.3417734875749095,-0.23791547571544325,-0.4984050996048314,-0.5511527930895179,-0.24579419866503163,1.092716729416306,-0.6735328330024172
